,date,trend,num_victims,data_copy
658,2015-10-21,120.38802331955955,118.0,2015-10-21
659,2015-10-22,120.4102811441693,121.0,2015-10-22
660,2015-10-23,120.43253896877904,78.0,2015-10-23
661,2015-10-24,120.45479679338881,150.0,2015-10-24
662,2015-10-25,120.47705461799856,153.0,2015-10-25
663,2015-10-26,120.4993124426083,98.0,2015-10-26
664,2015-10-27,120.52157026721805,108.0,2015-10-27
665,2015-10-28,120.5438280918278,109.0,2015-10-28
666,2015-10-29,120.56608591643754,105.0,2015-10-29
667,2015-10-30,120.58834374104731,104.0,2015-10-30
668,2015-10-31,120.61060156565706,162.0,2015-10-31
669,2015-11-01,120.6328593902668,162.0,2015-11-01
670,2015-11-02,120.65511721487655,116.0,2015-11-02
671,2015-11-03,120.67737503948631,122.0,2015-11-03
672,2015-11-04,120.69963286409605,107.0,2015-11-04
673,2015-11-05,120.72189068870581,80.0,2015-11-05
674,2015-11-06,120.74414851331557,114.0,2015-11-06
675,2015-11-07,120.7664063379253,125.0,2015-11-07
676,2015-11-08,120.78866416253506,140.0,2015-11-08
677,2015-11-09,120.81092198714481,112.0,2015-11-09
678,2015-11-10,120.83317981175455,99.0,2015-11-10
679,2015-11-11,120.85543763636431,103.0,2015-11-11
680,2015-11-12,120.87769546097407,117.0,2015-11-12
681,2015-11-13,120.8999532855838,117.0,2015-11-13
682,2015-11-14,120.92221111019356,112.0,2015-11-14
683,2015-11-15,120.94446893480331,116.0,2015-11-15
684,2015-11-16,120.96672675941305,129.0,2015-11-16
685,2015-11-17,120.98898458402282,117.0,2015-11-17
686,2015-11-18,121.01124240863257,86.0,2015-11-18
687,2015-11-19,121.03350023324231,84.0,2015-11-19
688,2015-11-20,121.05575805785206,122.0,2015-11-20
689,2015-11-21,121.07801588246181,114.0,2015-11-21
690,2015-11-22,121.10027370707155,140.0,2015-11-22
691,2015-11-23,121.12253153168132,113.0,2015-11-23
692,2015-11-24,121.14478935629107,100.0,2015-11-24
693,2015-11-25,121.16704718090081,115.0,2015-11-25
694,2015-11-26,121.18930500551056,107.0,2015-11-26
695,2015-11-27,121.21156284786291,123.0,2015-11-27
696,2015-11-28,121.23382069021524,125.0,2015-11-28
697,2015-11-29,121.25607853256757,123.0,2015-11-29
698,2015-11-30,121.27833637491992,110.0,2015-11-30
699,2015-12-01,121.30059421727225,108.0,2015-12-01
700,2015-12-02,121.3228520596246,120.0,2015-12-02
701,2015-12-03,121.34510990197694,99.0,2015-12-03
702,2015-12-04,121.36736774432929,114.0,2015-12-04
703,2015-12-05,121.38962558668162,155.0,2015-12-05
704,2015-12-06,121.41188342903396,130.0,2015-12-06
705,2015-12-07,121.4341412713863,96.0,2015-12-07
706,2015-12-08,121.45639911373864,125.0,2015-12-08
707,2015-12-09,121.47865695609097,112.0,2015-12-09
708,2015-12-10,121.5009147984433,123.0,2015-12-10
709,2015-12-11,121.52317264079565,110.0,2015-12-11
710,2015-12-12,121.54543048314801,108.0,2015-12-12
711,2015-12-13,121.56768832550034,142.0,2015-12-13
712,2015-12-14,121.58994616785267,104.0,2015-12-14
713,2015-12-15,121.61220401020502,116.0,2015-12-15
714,2015-12-16,121.63446185255735,115.0,2015-12-16
715,2015-12-17,121.6567196949097,103.0,2015-12-17
716,2015-12-18,121.67897753726203,92.0,2015-12-18
717,2015-12-19,121.70123537961439,136.0,2015-12-19
718,2015-12-20,121.72349322196672,157.0,2015-12-20
719,2015-12-21,121.74575106431907,124.0,2015-12-21
720,2015-12-22,121.7680089066714,102.0,2015-12-22
721,2015-12-23,121.79026674902374,113.0,2015-12-23
722,2015-12-24,121.81252459137608,99.0,2015-12-24
723,2015-12-25,121.8347824337284,126.0,2015-12-25
724,2015-12-26,121.85704027608075,136.0,2015-12-26
725,2015-12-27,121.87929811843308,155.0,2015-12-27
726,2015-12-28,121.90155596078543,116.0,2015-12-28
727,2015-12-29,121.92381380313778,93.0,2015-12-29
728,2015-12-30,121.94607164549012,91.0,2015-12-30
729,2015-12-31,121.96832948784245,115.0,2015-12-31
730,2016-01-01,121.9905873301948,175.0,2016-01-01
731,2016-01-02,122.01284517254713,116.0,2016-01-02
732,2016-01-03,122.03510301489948,162.0,2016-01-03
733,2016-01-04,122.05736085725181,108.0,2016-01-04
734,2016-01-05,122.07961869960417,97.0,2016-01-05
735,2016-01-06,122.1018765419565,92.0,2016-01-06
736,2016-01-07,122.12413438430885,130.0,2016-01-07
737,2016-01-08,122.14639222666118,121.0,2016-01-08
738,2016-01-09,122.16865006901351,120.0,2016-01-09
739,2016-01-10,122.19090791136585,97.0,2016-01-10
740,2016-01-11,122.21316575371819,122.0,2016-01-11
741,2016-01-12,122.23542359607053,97.0,2016-01-12
742,2016-01-13,122.25768143842286,113.0,2016-01-13
743,2016-01-14,122.2799392807752,90.0,2016-01-14
744,2016-01-15,122.30219713557646,106.0,2016-01-15
745,2016-01-16,122.32445499037773,127.0,2016-01-16
746,2016-01-17,122.346712845179,118.0,2016-01-17
747,2016-01-18,122.36897069998027,104.0,2016-01-18
748,2016-01-19,122.39122855478153,97.0,2016-01-19
749,2016-01-20,122.4134864095828,86.0,2016-01-20
750,2016-01-21,122.43574426438407,102.0,2016-01-21
751,2016-01-22,122.45800211918531,98.0,2016-01-22
752,2016-01-23,122.48025997398658,134.0,2016-01-23
753,2016-01-24,122.50251782878784,95.0,2016-01-24
754,2016-01-25,122.52477568358911,139.0,2016-01-25
755,2016-01-26,122.54703353839038,105.0,2016-01-26
756,2016-01-27,122.56929139319165,106.0,2016-01-27
757,2016-01-28,122.59154924799292,101.0,2016-01-28
758,2016-01-29,122.61380710279417,142.0,2016-01-29
759,2016-01-30,122.63606495759542,183.0,2016-01-30
760,2016-01-31,122.65832281239669,133.0,2016-01-31
761,2016-02-01,122.68058066719796,101.0,2016-02-01
762,2016-02-02,122.70283852199923,96.0,2016-02-02
763,2016-02-03,122.72509637680048,87.0,2016-02-03
764,2016-02-04,122.74735423160175,95.0,2016-02-04
765,2016-02-05,122.76961208640301,98.0,2016-02-05
766,2016-02-06,122.79186994120427,118.0,2016-02-06
767,2016-02-07,122.81412779600554,146.0,2016-02-07
768,2016-02-08,122.8363856508068,91.0,2016-02-08
769,2016-02-09,122.85864350560806,91.0,2016-02-09
770,2016-02-10,122.88090136040933,80.0,2016-02-10
771,2016-02-11,122.9031592152106,73.0,2016-02-11
772,2016-02-12,122.92541707001186,90.0,2016-02-12
773,2016-02-13,122.94767492481313,95.0,2016-02-13
774,2016-02-14,122.9699327796144,110.0,2016-02-14
775,2016-02-15,122.99219063441564,91.0,2016-02-15
776,2016-02-16,123.0144484892169,101.0,2016-02-16
777,2016-02-17,123.03670634401817,96.0,2016-02-17
778,2016-02-18,123.05896419881944,88.0,2016-02-18
779,2016-02-19,123.0812220536207,118.0,2016-02-19
780,2016-02-20,123.10347990842197,143.0,2016-02-20
781,2016-02-21,123.12573776322324,128.0,2016-02-21
782,2016-02-22,123.14799561802448,77.0,2016-02-22
783,2016-02-23,123.17025347282575,106.0,2016-02-23
784,2016-02-24,123.19251132762702,77.0,2016-02-24
785,2016-02-25,123.21476918242828,93.0,2016-02-25
786,2016-02-26,123.23702703722955,101.0,2016-02-26
787,2016-02-27,123.25928489203082,130.0,2016-02-27
788,2016-02-28,123.28154274683209,110.0,2016-02-28
789,2016-02-29,123.30380060163334,112.0,2016-02-29
790,2016-03-01,123.3260584564346,113.0,2016-03-01
791,2016-03-02,123.34831631123586,81.0,2016-03-02
792,2016-03-03,123.37057416603713,79.0,2016-03-03
793,2016-03-04,123.3928320208384,97.0,2016-03-04
794,2016-03-05,123.41508980271259,134.0,2016-03-05
795,2016-03-06,123.43734758458677,139.0,2016-03-06
796,2016-03-07,123.45960536646096,121.0,2016-03-07
797,2016-03-08,123.48186314833517,135.0,2016-03-08
798,2016-03-09,123.50412093020935,125.0,2016-03-09
799,2016-03-10,123.52637871208354,103.0,2016-03-10
800,2016-03-11,123.54863649395773,121.0,2016-03-11
801,2016-03-12,123.57089427583192,137.0,2016-03-12
802,2016-03-13,123.59315205770613,133.0,2016-03-13
803,2016-03-14,123.61540983958032,129.0,2016-03-14
804,2016-03-15,123.63766762145451,118.0,2016-03-15
805,2016-03-16,123.65992540332871,108.0,2016-03-16
806,2016-03-17,123.6821831852029,108.0,2016-03-17
807,2016-03-18,123.70444096707709,121.0,2016-03-18
808,2016-03-19,123.72669874895128,136.0,2016-03-19
809,2016-03-20,123.74895653082548,99.0,2016-03-20
810,2016-03-21,123.77121431269967,116.0,2016-03-21
811,2016-03-22,123.79347209457386,120.0,2016-03-22
812,2016-03-23,123.81572987644806,121.0,2016-03-23
813,2016-03-24,123.83798765832226,113.0,2016-03-24
814,2016-03-25,123.86024544019645,131.0,2016-03-25
815,2016-03-26,123.88250322207064,145.0,2016-03-26
816,2016-03-27,123.90476100394483,160.0,2016-03-27
817,2016-03-28,123.92701878581903,119.0,2016-03-28
818,2016-03-29,123.94927656769322,102.0,2016-03-29
819,2016-03-30,123.9715343495674,121.0,2016-03-30
820,2016-03-31,123.9937921314416,136.0,2016-03-31
821,2016-04-01,124.01604991331578,101.0,2016-04-01
822,2016-04-02,124.03830769518999,131.0,2016-04-02
823,2016-04-03,124.06056547706419,129.0,2016-04-03
824,2016-04-04,124.08282325893838,108.0,2016-04-04
825,2016-04-05,124.10508104081258,95.0,2016-04-05
826,2016-04-06,124.12733882268677,110.0,2016-04-06
827,2016-04-07,124.14959660456095,88.0,2016-04-07
828,2016-04-08,124.17185438643514,95.0,2016-04-08
829,2016-04-09,124.19411216830935,109.0,2016-04-09
830,2016-04-10,124.21636995018353,174.0,2016-04-10
831,2016-04-11,124.23862773205772,115.0,2016-04-11
832,2016-04-12,124.26088551393191,101.0,2016-04-12
833,2016-04-13,124.28314329580613,100.0,2016-04-13
834,2016-04-14,124.30540107768032,97.0,2016-04-14
835,2016-04-15,124.3276588595545,102.0,2016-04-15
836,2016-04-16,124.34991664142869,163.0,2016-04-16
837,2016-04-17,124.3721744233029,183.0,2016-04-17
838,2016-04-18,124.39443220517708,127.0,2016-04-18
839,2016-04-19,124.41668998705127,138.0,2016-04-19
840,2016-04-20,124.43894776892546,109.0,2016-04-20
841,2016-04-21,124.46120555079965,91.0,2016-04-21
842,2016-04-22,124.48346333267385,109.0,2016-04-22
843,2016-04-23,124.50572111454804,167.0,2016-04-23
844,2016-04-24,124.52797844528968,166.0,2016-04-24
845,2016-04-25,124.55023577603133,147.0,2016-04-25
846,2016-04-26,124.57249310677297,112.0,2016-04-26
847,2016-04-27,124.59475043751462,111.0,2016-04-27
848,2016-04-28,124.61700776825626,100.0,2016-04-28
849,2016-04-29,124.63926509899791,107.0,2016-04-29
850,2016-04-30,124.66152242973955,125.0,2016-04-30
851,2016-05-01,124.6837797604812,144.0,2016-05-01
852,2016-05-02,124.70603709122284,101.0,2016-05-02
853,2016-05-03,124.72829442196449,112.0,2016-05-03
854,2016-05-04,124.75055175270613,110.0,2016-05-04
855,2016-05-05,124.77280908344778,104.0,2016-05-05
856,2016-05-06,124.79506641418942,126.0,2016-05-06
857,2016-05-07,124.81732374493107,168.0,2016-05-07
858,2016-05-08,124.83958107567271,151.0,2016-05-08
859,2016-05-09,124.86183840641436,111.0,2016-05-09
860,2016-05-10,124.884095737156,105.0,2016-05-10
861,2016-05-11,124.90635306789765,122.0,2016-05-11
862,2016-05-12,124.9286103986393,111.0,2016-05-12
863,2016-05-13,124.95086772938095,108.0,2016-05-13
864,2016-05-14,124.97312506012258,146.0,2016-05-14
865,2016-05-15,124.99538239086425,153.0,2016-05-15
866,2016-05-16,125.0176397216059,106.0,2016-05-16
867,2016-05-17,125.03989705234753,112.0,2016-05-17
868,2016-05-18,125.0621543830892,125.0,2016-05-18
869,2016-05-19,125.08441171383083,104.0,2016-05-19
870,2016-05-20,125.10666904457248,117.0,2016-05-20
871,2016-05-21,125.12892637531412,140.0,2016-05-21
872,2016-05-22,125.15118370605578,143.0,2016-05-22
873,2016-05-23,125.17344103679741,139.0,2016-05-23
874,2016-05-24,125.19569836753907,109.0,2016-05-24
875,2016-05-25,125.2179556982807,154.0,2016-05-25
876,2016-05-26,125.24021302902236,125.0,2016-05-26
877,2016-05-27,125.262470359764,129.0,2016-05-27
878,2016-05-28,125.28472769050565,149.0,2016-05-28
879,2016-05-29,125.30698502124729,182.0,2016-05-29
880,2016-05-30,125.32924235198894,137.0,2016-05-30
881,2016-05-31,125.35149968273058,130.0,2016-05-31
882,2016-06-01,125.37375701347223,110.0,2016-06-01
883,2016-06-02,125.39601434421387,94.0,2016-06-02
884,2016-06-03,125.41827167495552,121.0,2016-06-03
885,2016-06-04,125.44052900569716,146.0,2016-06-04
886,2016-06-05,125.46278633643881,158.0,2016-06-05
887,2016-06-06,125.48504366718045,129.0,2016-06-06
888,2016-06-07,125.5073009979221,108.0,2016-06-07
889,2016-06-08,125.52955832866374,144.0,2016-06-08
890,2016-06-09,125.55181565940539,117.0,2016-06-09
891,2016-06-10,125.57407299014703,123.0,2016-06-10
892,2016-06-11,125.59633032088868,168.0,2016-06-11
893,2016-06-12,125.61858760150109,241.0,2016-06-12
894,2016-06-13,125.64084488211348,136.0,2016-06-13
895,2016-06-14,125.66310216272588,121.0,2016-06-14
896,2016-06-15,125.68535944333829,88.0,2016-06-15
897,2016-06-16,125.70761672395068,106.0,2016-06-16
898,2016-06-17,125.72987400456307,0.0,2016-06-17
899,2016-06-18,125.75213128517548,165.0,2016-06-18
900,2016-06-19,125.77438856578787,158.0,2016-06-19
901,2016-06-20,125.79664584640027,130.0,2016-06-20
902,2016-06-21,125.81890312701267,124.0,2016-06-21
903,2016-06-22,125.84116040762507,109.0,2016-06-22
904,2016-06-23,125.86341768823748,88.0,2016-06-23
905,2016-06-24,125.88567496884987,142.0,2016-06-24
906,2016-06-25,125.90793224946226,160.0,2016-06-25
907,2016-06-26,125.93018953007467,203.0,2016-06-26
908,2016-06-27,125.95244681068706,130.0,2016-06-27
909,2016-06-28,125.97470409129946,131.0,2016-06-28
910,2016-06-29,125.99696137191187,118.0,2016-06-29
911,2016-06-30,126.01921865252427,106.0,2016-06-30
912,2016-07-01,126.04147593313665,111.0,2016-07-01
913,2016-07-02,126.06373321374906,150.0,2016-07-02
914,2016-07-03,126.08599049436147,149.0,2016-07-03
915,2016-07-04,126.10824777497385,214.0,2016-07-04
916,2016-07-05,126.13050505558626,159.0,2016-07-05
917,2016-07-06,126.15276233619866,139.0,2016-07-06
918,2016-07-07,126.17501961681104,121.0,2016-07-07
919,2016-07-08,126.19727689742345,107.0,2016-07-08
920,2016-07-09,126.21953417803586,123.0,2016-07-09
921,2016-07-10,126.24179145864824,136.0,2016-07-10
922,2016-07-11,126.26404873926064,128.0,2016-07-11
923,2016-07-12,126.28630601987305,112.0,2016-07-12
924,2016-07-13,126.30856330048546,123.0,2016-07-13
925,2016-07-14,126.33082058109784,114.0,2016-07-14
926,2016-07-15,126.35307786171025,121.0,2016-07-15
927,2016-07-16,126.37533514232265,189.0,2016-07-16
928,2016-07-17,126.39759242293503,223.0,2016-07-17
929,2016-07-18,126.41984970354744,126.0,2016-07-18
930,2016-07-19,126.44210698415985,124.0,2016-07-19
931,2016-07-20,126.46436426477223,149.0,2016-07-20
932,2016-07-21,126.48662154538464,88.0,2016-07-21
933,2016-07-22,126.50887882599704,114.0,2016-07-22
934,2016-07-23,126.53113610660942,186.0,2016-07-23
935,2016-07-24,126.55339338722183,177.0,2016-07-24
936,2016-07-25,126.57565066783424,167.0,2016-07-25
937,2016-07-26,126.59790794844665,119.0,2016-07-26
938,2016-07-27,126.62016522905903,133.0,2016-07-27
939,2016-07-28,126.64242250967143,116.0,2016-07-28
940,2016-07-29,126.66467979028384,131.0,2016-07-29
941,2016-07-30,126.68693707089622,192.0,2016-07-30
942,2016-07-31,126.70919435150863,166.0,2016-07-31
943,2016-08-01,126.73145154193024,115.0,2016-08-01
944,2016-08-02,126.75370873235187,142.0,2016-08-02
945,2016-08-03,126.77596592277351,134.0,2016-08-03
946,2016-08-04,126.79822311319514,140.0,2016-08-04
947,2016-08-05,126.82048030361676,155.0,2016-08-05
948,2016-08-06,126.84273749403837,171.0,2016-08-06
949,2016-08-07,126.86499468446,198.0,2016-08-07
950,2016-08-08,126.88725187488164,147.0,2016-08-08
951,2016-08-09,126.90950906530325,127.0,2016-08-09
952,2016-08-10,126.93176625572488,141.0,2016-08-10
953,2016-08-11,126.95402344614651,130.0,2016-08-11
954,2016-08-12,126.97628063656815,140.0,2016-08-12
955,2016-08-13,126.99853782698976,176.0,2016-08-13
956,2016-08-14,127.02079501741139,191.0,2016-08-14
957,2016-08-15,127.04305220783301,131.0,2016-08-15
958,2016-08-16,127.06530939825466,111.0,2016-08-16
959,2016-08-17,127.08756658867627,116.0,2016-08-17
960,2016-08-18,127.1098237790979,131.0,2016-08-18
961,2016-08-19,127.13208096951952,103.0,2016-08-19
962,2016-08-20,127.15433815994113,181.0,2016-08-20
963,2016-08-21,127.17659535036279,212.0,2016-08-21
964,2016-08-22,127.1988525407844,129.0,2016-08-22
965,2016-08-23,127.22110973120603,135.0,2016-08-23
966,2016-08-24,127.24336692162765,113.0,2016-08-24
967,2016-08-25,127.26562411204927,109.0,2016-08-25
968,2016-08-26,127.28788130247091,122.0,2016-08-26
969,2016-08-27,127.31013849289253,171.0,2016-08-27
970,2016-08-28,127.33239568331415,210.0,2016-08-28
971,2016-08-29,127.35465287373577,139.0,2016-08-29
972,2016-08-30,127.37691006415741,146.0,2016-08-30
973,2016-08-31,127.39916725457904,133.0,2016-08-31
974,2016-09-01,127.42142444500067,129.0,2016-09-01
975,2016-09-02,127.44368163542228,111.0,2016-09-02
976,2016-09-03,127.4659388258439,176.0,2016-09-03
977,2016-09-04,127.48819601626555,190.0,2016-09-04
978,2016-09-05,127.51045320668716,191.0,2016-09-05
979,2016-09-06,127.53271039710879,116.0,2016-09-06
980,2016-09-07,127.55496758753041,132.0,2016-09-07
981,2016-09-08,127.57722477795205,105.0,2016-09-08
982,2016-09-09,127.59948196837368,119.0,2016-09-09
983,2016-09-10,127.6217391587953,142.0,2016-09-10
984,2016-09-11,127.64399634921692,182.0,2016-09-11
985,2016-09-12,127.66625353963856,108.0,2016-09-12
986,2016-09-13,127.68851073006017,125.0,2016-09-13
987,2016-09-14,127.7107679204818,117.0,2016-09-14
988,2016-09-15,127.73302511090343,119.0,2016-09-15
989,2016-09-16,127.75528230132504,117.0,2016-09-16
990,2016-09-17,127.77753949174667,173.0,2016-09-17
991,2016-09-18,127.7997966821683,148.0,2016-09-18
992,2016-09-19,127.82205387470898,116.0,2016-09-19
993,2016-09-20,127.84431106724965,105.0,2016-09-20
994,2016-09-21,127.86656825979033,137.0,2016-09-21
995,2016-09-22,127.88882545233098,96.0,2016-09-22
996,2016-09-23,127.91108264487167,115.0,2016-09-23
997,2016-09-24,127.93333983741235,144.0,2016-09-24
998,2016-09-25,127.955597029953,186.0,2016-09-25
999,2016-09-26,127.97785422249368,124.0,2016-09-26
1000,2016-09-27,128.00011141503435,94.0,2016-09-27
1001,2016-09-28,128.02236860757503,124.0,2016-09-28
1002,2016-09-29,128.0446258001157,117.0,2016-09-29
1003,2016-09-30,128.06688299265636,105.0,2016-09-30
1004,2016-10-01,128.089140185197,165.0,2016-10-01
1005,2016-10-02,128.1113973777377,151.0,2016-10-02
1006,2016-10-03,128.1336545702784,101.0,2016-10-03
1007,2016-10-04,128.15591176281904,99.0,2016-10-04
1008,2016-10-05,128.1781689553597,98.0,2016-10-05
1009,2016-10-06,128.20042614790037,96.0,2016-10-06
1010,2016-10-07,128.22268334044105,96.0,2016-10-07
1011,2016-10-08,128.24494053298173,129.0,2016-10-08
1012,2016-10-09,128.2671977255224,152.0,2016-10-09
1013,2016-10-10,128.28945491806306,157.0,2016-10-10
1014,2016-10-11,128.31171211060374,123.0,2016-10-11
1015,2016-10-12,128.3339693031444,132.0,2016-10-12
1016,2016-10-13,128.3562264956851,130.0,2016-10-13
1017,2016-10-14,128.37848368822574,125.0,2016-10-14
1018,2016-10-15,128.40074088076642,198.0,2016-10-15
1019,2016-10-16,128.4229980733071,174.0,2016-10-16
1020,2016-10-17,128.44525526584775,115.0,2016-10-17
1021,2016-10-18,128.46751245838843,142.0,2016-10-18
1022,2016-10-19,128.4897696509291,133.0,2016-10-19
1023,2016-10-20,128.51202684346978,93.0,2016-10-20
1024,2016-10-21,128.53428403601046,116.0,2016-10-21
1025,2016-10-22,128.5565412285511,159.0,2016-10-22
1026,2016-10-23,128.5787984210918,155.0,2016-10-23
1027,2016-10-24,128.60105561363247,127.0,2016-10-24
1028,2016-10-25,128.62331280617315,130.0,2016-10-25
1029,2016-10-26,128.6455699987138,119.0,2016-10-26
1030,2016-10-27,128.66782719125447,117.0,2016-10-27
1031,2016-10-28,128.69008438379515,112.0,2016-10-28
1032,2016-10-29,128.71234157633583,171.0,2016-10-29
1033,2016-10-30,128.7345987688765,207.0,2016-10-30
1034,2016-10-31,128.75685596141716,168.0,2016-10-31
1035,2016-11-01,128.7791131539578,142.0,2016-11-01
1036,2016-11-02,128.8013703464985,134.0,2016-11-02
1037,2016-11-03,128.82362753903917,121.0,2016-11-03
1038,2016-11-04,128.84588473157984,121.0,2016-11-04
1039,2016-11-05,128.8681419241205,160.0,2016-11-05
1040,2016-11-06,128.89039911666117,154.0,2016-11-06
1041,2016-11-07,128.91265630920185,122.0,2016-11-07
1042,2016-11-08,128.92229533428858,110.0,2016-11-08
1043,2016-11-09,128.9319343593753,77.0,2016-11-09
1044,2016-11-10,128.941573384462,117.0,2016-11-10
1045,2016-11-11,128.95121240954876,141.0,2016-11-11
1046,2016-11-12,128.96085143463546,165.0,2016-11-12
1047,2016-11-13,128.97049045972219,163.0,2016-11-13
1048,2016-11-14,128.9801294848089,131.0,2016-11-14
1049,2016-11-15,128.98976850989564,122.0,2016-11-15
1050,2016-11-16,128.99940753498234,122.0,2016-11-16
1051,2016-11-17,129.00904656006907,125.0,2016-11-17
1052,2016-11-18,129.0186855851558,133.0,2016-11-18
1053,2016-11-19,129.02832461024252,142.0,2016-11-19
1054,2016-11-20,129.03796363532925,129.0,2016-11-20
1055,2016-11-21,129.04760266041595,115.0,2016-11-21
1056,2016-11-22,129.0572416855027,142.0,2016-11-22
1057,2016-11-23,129.0668807105894,112.0,2016-11-23
1058,2016-11-24,129.07651973567613,121.0,2016-11-24
1059,2016-11-25,129.08615876076286,131.0,2016-11-25
1060,2016-11-26,129.09579778584958,147.0,2016-11-26
1061,2016-11-27,129.1054368109363,196.0,2016-11-27
1062,2016-11-28,129.115075836023,138.0,2016-11-28
1063,2016-11-29,129.12471486110977,128.0,2016-11-29
1064,2016-11-30,129.13435388619646,141.0,2016-11-30
1065,2016-12-01,129.1439929112832,122.0,2016-12-01
1066,2016-12-02,129.1536319363699,132.0,2016-12-02
1067,2016-12-03,129.16327096145665,151.0,2016-12-03
1068,2016-12-04,129.17290998654335,145.0,2016-12-04
1069,2016-12-05,129.18254901163007,113.0,2016-12-05
1070,2016-12-06,129.1921880367168,101.0,2016-12-06
1071,2016-12-07,129.20182706180353,86.0,2016-12-07
1072,2016-12-08,129.21146608689025,128.0,2016-12-08
1073,2016-12-09,129.22110511197695,138.0,2016-12-09
1074,2016-12-10,129.23074413706368,123.0,2016-12-10
1075,2016-12-11,129.2403831621504,149.0,2016-12-11
1076,2016-12-12,129.25002218723714,135.0,2016-12-12
1077,2016-12-13,129.25966121232386,114.0,2016-12-13
1078,2016-12-14,129.2693002374106,113.0,2016-12-14
1079,2016-12-15,129.27893926249732,100.0,2016-12-15
1080,2016-12-16,129.28857828758402,93.0,2016-12-16
1081,2016-12-17,129.29821731267074,167.0,2016-12-17
1082,2016-12-18,129.30785633775747,97.0,2016-12-18
1083,2016-12-19,129.3174953628442,102.0,2016-12-19
1084,2016-12-20,129.3271343879309,122.0,2016-12-20
1085,2016-12-21,129.33677341301765,105.0,2016-12-21
1086,2016-12-22,129.34641243810435,111.0,2016-12-22
1087,2016-12-23,129.35605146319108,146.0,2016-12-23
1088,2016-12-24,129.3656904882778,135.0,2016-12-24
1089,2016-12-25,129.37532951336453,127.0,2016-12-25
1090,2016-12-26,129.38496853845126,143.0,2016-12-26
1091,2016-12-27,129.34654043347365,131.0,2016-12-27
1092,2016-12-28,129.30811232849604,148.0,2016-12-28
1093,2016-12-29,129.2696842235184,137.0,2016-12-29
1094,2016-12-30,129.23125611854078,111.0,2016-12-30
1095,2016-12-31,129.19282801356317,159.0,2016-12-31
1096,2017-01-01,129.15439990858556,244.0,2017-01-01
1097,2017-01-02,129.11597180360795,145.0,2017-01-02
1098,2017-01-03,129.07754369863034,143.0,2017-01-03
1099,2017-01-04,129.03911559365272,97.0,2017-01-04
1100,2017-01-05,129.0006874886751,78.0,2017-01-05
1101,2017-01-06,128.96225938369747,96.0,2017-01-06
1102,2017-01-07,128.92383127871986,107.0,2017-01-07
1103,2017-01-08,128.88540317374225,115.0,2017-01-08
1104,2017-01-09,128.84697506876464,106.0,2017-01-09
1105,2017-01-10,128.80854696378702,121.0,2017-01-10
1106,2017-01-11,128.7701188588094,123.0,2017-01-11
1107,2017-01-12,128.7316907538318,130.0,2017-01-12
1108,2017-01-13,128.6932626488542,123.0,2017-01-13
1109,2017-01-14,128.65483454387655,148.0,2017-01-14
1110,2017-01-15,128.61640643889893,145.0,2017-01-15
1111,2017-01-16,128.57797833392132,169.0,2017-01-16
1112,2017-01-17,128.5395502289437,120.0,2017-01-17
1113,2017-01-18,128.5011221239661,122.0,2017-01-18
1114,2017-01-19,128.4626940189885,108.0,2017-01-19
1115,2017-01-20,128.42426591401087,118.0,2017-01-20
1116,2017-01-21,128.38583780903326,164.0,2017-01-21
1117,2017-01-22,128.34740970405562,140.0,2017-01-22
1118,2017-01-23,128.308981599078,115.0,2017-01-23
1119,2017-01-24,128.2705534941004,0.0,2017-01-24
1120,2017-01-25,128.2321253891228,114.0,2017-01-25
1121,2017-01-26,128.19369728414517,114.0,2017-01-26
1122,2017-01-27,128.15526917916756,130.0,2017-01-27
1123,2017-01-28,128.11684107418995,154.0,2017-01-28
1124,2017-01-29,128.07841296921234,137.0,2017-01-29
1125,2017-01-30,128.0399848642347,123.0,2017-01-30
1126,2017-01-31,128.0015567592571,115.0,2017-01-31
1127,2017-02-01,127.9631286542795,103.0,2017-02-01
1128,2017-02-02,127.92470054930187,88.0,2017-02-02
1129,2017-02-03,127.88627244432426,90.0,2017-02-03
1130,2017-02-04,127.84784433934664,106.0,2017-02-04
1131,2017-02-05,127.80941623436902,121.0,2017-02-05
1132,2017-02-06,127.7709881293914,127.0,2017-02-06
1133,2017-02-07,127.7325600244138,131.0,2017-02-07
1134,2017-02-08,127.69413191943617,109.0,2017-02-08
1135,2017-02-09,127.65570381445858,100.0,2017-02-09
1136,2017-02-10,127.61727570948095,86.0,2017-02-10
1137,2017-02-11,127.57884760450334,150.0,2017-02-11
1138,2017-02-12,127.54041949952571,165.0,2017-02-12
1139,2017-02-13,127.50199139454809,93.0,2017-02-13
1140,2017-02-14,127.4635632895705,91.0,2017-02-14
1141,2017-02-15,127.42513512237193,100.0,2017-02-15
1142,2017-02-16,127.38670695517334,93.0,2017-02-16
1143,2017-02-17,127.34827878797478,108.0,2017-02-17
1144,2017-02-18,127.30985062077619,141.0,2017-02-18
1145,2017-02-19,127.2714224535776,169.0,2017-02-19
1146,2017-02-20,127.23299428637904,128.0,2017-02-20
1147,2017-02-21,127.19456611918045,99.0,2017-02-21
1148,2017-02-22,127.15613795198188,127.0,2017-02-22
1149,2017-02-23,127.1177097847833,114.0,2017-02-23
1150,2017-02-24,127.07928161758473,91.0,2017-02-24
1151,2017-02-25,127.04085345038614,112.0,2017-02-25
